视频文件地址,视频ocr结果,视频asr结果,是否违规,线索内容,商品类别,获取时间,直播间链接,直播间名称
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善要素官方旗舰店/善要素官方旗舰店_2024-04-02_21-56-34_058.mp4,侯 深耕微生物领域40余年 口680亿CFU活菌 i相当于68杯普通酸奶 益联清 益联清 适用人群 嗯嗯不畅 口苦口臭 常拉稀稀 肚子张张 幽幽困扰 颈专卖 经常外卖  国公 儿童可吃 所有菌株有名 罗伊氏贴液乳杆菌NSLO0501 乳酸片球菌NSS0302 嗜酸乳杆菌ST85 干酪乳酪杆菌MS02 罗伊氏贴液乳杆菌LR64 睡液联合乳杆菌L2 鼠李糖乳酪杆菌L49 两歧双歧杆B098 植物乳植杆菌MS03 动物双歧杆菌乳亚种BL82 格氏乳杆菌NSL1801 青春双歧杆菌BQ63 瑞士乳杆菌LH98 动物双歧杆菌动物亚种NSYO201 长双歧杆菌长亚种BL19 卷曲乳杆菌LC1 副干酪乳酪杆菌LPc83 发酵贴液乳杆菌Zhao 植物乳植杆菌LP66 干酪乳酪杆菌LC46 短双歧杆菌BB47 ,高指一些对吧然后包括说你的重油重盐中口味的一些东西吃的会比较多那么时间久了以后我们自己的某肠某道方面首付单就会比较重负担一旦重了以后呢他的一个卢某洞相对来说就会比较慢一些对吗当我们的卢某洞比较慢的情况下面我们一定会出现肖某花不良的情况我们度度胀啊闹肚肚啊那包括说那我们会出现那个便便干辨病硬变便便兮以及说我们吃不下饭的一个情况然后特别是像我们自己家长辈对吧好我们的孕妈妈哺乳期妈妈一旦出现吃吃不下饭的情况下面我们是不是都会比较着急对不对那你一定要把益生菌给它吃起来每天让他吃两条的量那特别是像我们嘴巴里面有些苦苦臭臭的嗯不是宝贝我们是滑动医药我们是五百强的一个上市药剂宝贝给您看一下我们是华东医药我们是五百强的一个上市药企我们相对来说会更棒一些哈然后我们在整个医药领域上面非常专业权威我们从一九九,否,"{'type': 0, 'content': None}",保健品,2024/4/17 6:19,https://live.douyin.com/659068528796,善要素官方旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善要素官方旗舰店/善要素官方旗舰店_2024-04-02_21-56-34_043.mp4,华东 医药 500强上市公司 深耕微生物领域40余年 680 活菌适合国人的益 生 口680亿CFU活菌 i相当于68杯普通酸奶 益联清忧 适用人群 清 忧 上  嗯嗯不畅 口苦口臭 常拉稀稀 肚子湛张 幽幽困扰 经常外卖 8 儿童可吃 6 益联清忧 益联清忧 益联  13600 岛岛 13 心 益联清忧 华限限区 益联清忧 益联清忧 益 联清忧  8   ,然后我时间久了还会出现小肉球的一个情况让我坐立难安对吧我这样也不是坐也不是我躺着也不是我趴着也不是老难受了对不对然后呢还有一些宝贝说例子我是两三天三四天了才会去一次 WC我去一次都会出现红色液体的这种情况的对吗那宝贝这已经过于严重了要么您就去大白那边挨那么一下对吧然后在床上躺个一个星期半个月的对不对要么你就是自己给自己的某肠某道给他去做一个某调某节某调某理的对吧因为为什么呢我们人体上面百分之八里以上的问题哈普遍都是来自于我们厂欧盟的某长某道的对不对那你看我们当我们有意军往下走了有害菌一定是晚上走的对不对对吗有害菌一旦多了我们的问题也就多了对不对那这个时候我们只能是干嘛给他去做一个某某充对不对给他去做一个某种某步某某某充以后呢我们那能够有足够的力量,否,"{'type': 0, 'content': None}",保健品,2024/4/17 6:20,https://live.douyin.com/659068528796,善要素官方旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善要素官方旗舰店/善要素官方旗舰店_2024-04-02_21-56-34_047.mp4,华东 医药 500强上市公司 HUADONG MEDICINE 深耕微生物领域40余年 口680亿CFU活菌 相当于68杯普通酸奶 联清 适用人群 清忧 型 嗯嗯不畅 菌粉 口苦口臭 常拉稀稀  肚子涨张 幽幽困扰 经常外卖 儿童可吃 益联清忧 益联清忧 牛 0   13600 #品 1360 30 136 上东医限区 益联清忧 益联清忧 益联清忧     ,需求的那您放心把它带回去那如果说您还有其他方面的一些疑问的您也可以再跟我来说一说跟我来聊一聊然后我再根据大家的情况给大家去做一个讲解都是没问题的华东医药不是属于一小品牌我们是属于五百强的一个上市药企我们专注于整个医药领我们整整已经三十来年时间了所以今天您来到我们直播间如果说您刚好有这一方面的需求的您就是想要为我们自己的某厂某到想去做一个管理的那您放放心的把它带回去那如果说您还有其他方面的一些疑问呢你也可以再跟我来说一说跟我来聊一聊然后我再给大家去做一个讲解我们三岁以上的小朋友百岁以下的老人家孕妈妈哺乳期妈妈您都可以放心吃零天家凌哲吧零发不进零售书的额外呢我们还给大家做到了商城的一个包马技术去确保我们活菌的一个活某性方便给携带您出差旅行带到单位里面去吃的对吗非要包包里面,否,"{'type': 0, 'content': None}",保健品,2024/4/17 6:20,https://live.douyin.com/659068528796,善要素官方旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善要素官方旗舰店/善要素官方旗舰店_2024-04-02_21-56-34_001.mp4,华东 医药 500强上市公司 HUADONG 深耕微生物领域40余年 BU1亿活菌适合国人的益生菌 口680亿CFU活菌 相当于68杯普通酸奶 益联清忧 适用人群 久坐不动 嗯嗯不畅 口苦口臭 嗯嗯不 常拉稀稀 畅 经常外卖 肚子张张 幽幽困扰 经常外卖 儿童可吃 益联清忧 益联清忧 益联清 13600 6 13600 13600 136 海限区 益联清忧 益联清忧 益联清忧 益联清忧  36 ,你难啊老我赞也不是做也不是对不对非常难受的然后你说我放任着他不管吧没有时间一久他还会出现我们的红色液体的那种情况呢对不对让我们那那种情况已经过于严某重了那那个时候我还要去见大白还要挨上那么一下子来挨一下那么一下然后还要趴在我们船舶上面趴半个半半个月一个月的一个时间对吧厚实厚利还厚厘米对不对那还有一些宝贝说例子那我的话是属于那种大鱼大肉大吃大喝饮食方面不是很寂寞看的对吧然后一些外卖啊下午茶夜宵啊应酬方面八加一比较多对吧会出现肖某花不良的一个情况呢对不对我虽然肚肚胀啊闹肚肚啊那包括说便便干便便硬便便些以及说我吃不下饭的一个情况了那包括说像我们的孕妈妈哺乳期妈妈以及我们这一家长辈特别是他们对不对一旦出现出现说吃不下饭的我们都会感到非常的困扰非常的焦虑对不对那宝贝你让他把它支起来那包括说我们嘴巴里,否,"{'type': 0, 'content': None}",保健品,2024/4/17 6:21,https://live.douyin.com/659068528796,善要素官方旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善要素官方旗舰店/善要素官方旗舰店_2024-04-02_21-56-34_010.mp4,华东 药 医 500强上市公司 HUADONG MEDICINE 深耕微生物领域40余年 680 口680亿CFU活菌 相当于68杯普通酸奶   Instant 适用人群 Probic Pow 嗯嗯不畅 口苦口臭 6 常拉稀稀 益生元 肚子涨张 幽幽困扰 经常外卖 儿童可吃 蓝联情优 益联清快 益联清忧  13600 6 13600 130 136 益联清忧 益联清忧 益联清忧    ,非常的难受那另一个方面呢像我们经常在外面大师大哥大鱼大肉的我像例子一样经常久战久坐地上班族熬夜加班一瞅大家一比较多的重油重盐重口味的一些大餐外卖下午茶叶消吃的比较多关火蔬菜吃的比较少的对不对那么普遍都会出现我们肖某画不良的情况我们会出现嘟嘟胀啊闹肚肚啊对吧然后我们经常会出现那么就是吃不下饭的一个情况的呀对不对啊那您都可以放心的把带回去向我们便便看病病变便便稀的一个情况的你一定要把它带回去给他吃起来特别是像我们嘴巴里面有些苦苦臭臭色的与人接触交往的过程中我不敢近距离给人家说话的我每一次刷牙的时候会恶心干什么呕的对吗那您可以放心的把带回去然后我们平时一格在我们线下到手六十九米的一个价格今天在咱们直播间哈我们给到大家的活动力度会比较大一些都是同规格的都是二十条的一个量我们拍两盒会有,否,"{'type': 3, 'content': {'类型': '限售', '商品': 'nt'}}",保健品,2024/4/17 6:22,https://live.douyin.com/659068528796,善要素官方旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善要素官方旗舰店/善要素官方旗舰店_2024-04-02_21-56-34_033.mp4,华东 医药 500强上市公司 MEDICINE 深耕微生物领域40余年 活菌适合国人的益生 口680亿CFU活菌 相当于68杯普通酸奶 适用人群 嗯嗯不畅 宏 运  常拉稀稀 消 公 肚子涨张 鑫常外 幽坐困扰 出 0 1 了 经常外卖 生 / 儿童可吃 常 拉 An 1h 益联清忧 益联清忧 Q  13600 48 44 13600 136  业限理 益联清忧 益联清忧 益联清忧 益 联清忧   ,外卖下午茶叶宵吃的比较多的对不对我们瓜果蔬菜吃的比较少的对不对那宝贝们你一定要把我们家的一年轻我把带回去像这种情况下时间久了我们自己的某厂某道方面负担是不是比较重那自然而然就会出现我们肖某花不良的一个情况对吧他的卢某洞相对来说会比较慢了他这玩偶然就会出现肖某花不良的一个情况了对吗那一旦出现这种情况以后就会出现肚肚胀啊闹肚肚啊对吧但便便硬便便干的对不对以及说什么呢我们便便不规某折的一个情况的呀对不对然后已经说我们吃不下饭的一个情况了对不对那宝贝特别是像我们自己家的孕妈妈哺乳期妈妈我们自己家长辈一旦出现了我们小某化不良的情况我们吃不下饭的情况我们都很糟心对吧都非常的难受对不对那包括说什么呀像我们嘴巴里有些糊糊的臭臭的瑟瑟的与人接触交往的过程中我不敢近距离给人家说话的对吗每只刷牙的时候会恶什么心干什么呕的对吗那宝贝一定要把我们家的,否,"{'type': 0, 'content': None}",保健品,2024/4/17 6:22,https://live.douyin.com/659068528796,善要素官方旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善要素官方旗舰店/善要素官方旗舰店_2024-04-02_21-56-34_020.mp4,华东 药 医 500强上市公司 HUADONG MEDICINE 深耕微生物领域40余年 口680亿CFU活菌 相当于68杯普通酸奶  适用人群 嗯嗯不畅 口苦口臭 6 6 专利菌株 常拉荞稀 益生元 肚子张张 幽坐困扰 经常外卖 儿童可吃 益联清忧 益联清忧  13600 86 13600 136 益联清忧 益联清忧 益联清忧 联清忧 38 ,与人接触交往的过程中我不敢近距离给人家说话了对不对然后包括说我每次刷牙时会恶什么心肝什么偶的对吗你都可以放心的把它带回去益生菌本身是我们人体里必须的有益菌它会随着我们年龄的增长哈会不断不断的减少我们有害菌会不断的争夺有害菌比较多啦那么有异军一定是会比较少对不对那么他他一定会出现各种各样大大小小的一些问题其实我们大家都知道我们人体里面百分之八厘米以上的一些问题哈大大小小的一个问题普遍都是因为我们产道菌群的一个问题的对不对那我也只要把我自己的肠道解决给他灭某绝完了对吧给他抹平某衡一下给他抹肩抹看一下对吧那对于我们来说确实会比较棒一些那今天您拿到我们直播间如果说您刚好有这一方面的一个需求的您就是想要为自己的某厂某到想要去做一个管理的那您就可以放心的把带回去那有任何的一些疑问呢你也可以,否,"{'type': 1, 'content': {'通用敏感词': '心肝'}}",保健品,2024/4/17 6:26,https://live.douyin.com/659068528796,善要素官方旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善要素官方旗舰店/善要素官方旗舰店_2024-04-02_21-56-34_052.mp4,华东 医药 500强上市公司 深耕微生物领域40余年 口680亿CFU活菌 相当于68杯普通酸奶 益联清忧 益联清 即食型 SD 适用人群  嗯嗯不畅 13600 口苦口臭 常拉稀稀 0 肚子涨张 0 幽幽困扰 经常外卖 儿童可吃 盛 b 益联清忧 益联清忧  13600 4e 13600 136 益联清忧 益联清忧 益联清忧 联清忧      ,那对于我们来说完全就没有任何意义对不对那宝贝们我们都给您确保好了所以的话您放心去大就行啊然后我们宝贝看一下哦没有然后我们宝贝您可以要您要去问一下我们的那个客服那一边哦因为当时具体的数据励志这边没记下来宝贝您可以去问一下我们的那个客服那边好不好然后但是我们这一我们家的那个二号链接销量非常好然后他主要是为我们身某材皮某他去做管理的然后这一款里面他除了逼四二零以外还有我们二十五连你你可以去看我们的那个大分量装的大分量装是属于升级款它里面是升级了升级成为我们二十五年的举出跟六百八六百八十亿的一个火炬比我们原先的那个小分量装的呃会菌重量跟火菌量都要多很多然后他里面有我们五年的菌株是专门升级维护我们的某玩某户型的然后给大家去做一个保健团的所以,否,"{'type': 0, 'content': None}",保健品,2024/4/17 6:28,https://live.douyin.com/659068528796,善要素官方旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善要素官方旗舰店/善要素官方旗舰店_2024-04-02_21-56-34_007.mp4,华东 侯 HUADONG MEDICINE 深耕微生物领域40余年 680亿活菌适合 口680亿CFU活菌 相当于68杯普通酸奶 适用人群 久坐不动 喝嗯不畅 口苦口臭 O  常拉稀稀  图 肚子张张 幽幽困扰 经常外卖 儿童可吃 所有菌机 六大专利 其他菌株 乳酸片球菌NSS0302 嗜酸乳杆菌ST85 干酪乳酪杆菌M502 副干酪乳酪杆菌MS01 唾液联合乳杆菌LS: 两歧双歧杆菌B098 动物双歧杆菌乳亚种BL82 格氏乳杆菌NSL801 益 青春双歧杆菌8BQ63 瑞士乳杆菌LH98 婴全 长双歧杆菌长亚种BL19 卷曲乳杆菌LC1 发酵粘液乳杆菌Zhao 副干酪乳酪杆菌LPC83 植物乳植杆菌LP66 短双歧杆菌BB47 ,某丁某只某房某业的是这个意思然后我们吃这么一小条呢相当于喝了六十八杯的一个酸奶我们每一天只要吃两条也就相当于说每天只需要花两米的一个价格我就可以给自己一封保障给自己加了一封保障我觉得还是比较合适的相当于他通过了一百三十六杯的一个酸奶它所能够给到我们某强某道的一个某保某护让某八某住那确实会比较合适一些那我们平时呢像我们三岁以上的小朋友啊我们百岁以下的老邻家呀孕妈妈呀哺乳期妈妈呀对吧他都可以吃然后它里面是鳞片加零蔗糖临房腹肌零射速的那额外呢我们还给大家做到了三成的一个包奶技术去确保了它的一个活菌的一个活某性方便凝聚携带民间经常要出差旅行带到位面去吃的零发包包里面发一口大面都是没问题的哈那我们家呢也不是一个小品牌给大家看一下我们是华东医药我们,否,"{'type': 0, 'content': None}",保健品,2024/4/17 6:30,https://live.douyin.com/659068528796,善要素官方旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善要素官方旗舰店/善要素官方旗舰店_2024-04-02_21-56-34_023.mp4,华东 医药 500强上市公司 深耕微生物领域40余年 国人的益生菌 口680亿CFU活菌 相当于68杯普通酸奶 适用人群 久坐 坐不动 嗯嗯不畅 口苦口臭 R 常拉稀稀 肚子泓张 幽幽困扰 经常外卖 儿童可吃 益联清忧 益联清忧  0  13600 血岛 1360 136 上医限区 益联清忧 益联清忧 益联清忧 联清忧    ,五公斤六个月维他的稳定期我们拍五合给明松四核的到时候九合的量一百八十条那就是我们巩固肌对吧我们巩固期呃三个月的一个量那如果说你想要的更多的你可以拍两份它然后就可以吃我们六个月的一个时间六个月呢宝贝粒子给大家说一下他是我们的稳定期什么叫做稳定期呢也就代表说我原本不够健某康的一个肠道菌群那经过我六个月的努力我已经相对来说比较寂寞咖了比较平某衡了比较稳某定了对不对那这个时候我就有个自主选择的一个权利我可以选择不再吃了也可以选择继续吃下去对不对那我们随着年龄的增长我们饮食作息习惯的不规律我们吃的不够静某康对吧我们的有意熏他都会不断不断的一个减少的对不对那这个时候我认为哈利直认为其实我们的有一局还是有必要给他去做一个模部某重的因为什么当我们的有意金比较少了对吧我们,否,"{'type': 1, 'content': {'通用敏感词': '肠'}}",保健品,2024/4/17 6:31,https://live.douyin.com/659068528796,善要素官方旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善要素官方旗舰店/善要素官方旗舰店_2024-04-02_21-56-34_045.mp4,华东 医药 500强上市公司 HUADONG MEDICINE 深耕微生物领域40余年 口680亿CFU活菌 相当于68杯普通酸奶 日 青 适用人群 清忧 喝嗯不畅 中 口苦口臭 常拉稀 肚子涨张 幽幽困扰 经常外卖 儿童可吃 益联清忧 益联清忧 盟全器 粉 13600 13600 13600 136 业医院 益联清忧 益联清忧 益联清忧 联清忧 8 0 ,医生居然有多少多少亿的一个火炬那是能否到达我们自己的某枪某到呢我不敢给你保证对不对但是我是能够给大家保障的对吧那另一个方面我们大家都知道摸到抹茶我们的那个火炬一旦能够进入到我们的某强某道他对于我们来说就是比较有意义的对吧我就不会花冤枉对不对然后呢我们给大家看一下我们益生菌呢是以我们周期性为主的然后呢我们因为我们的我们的目前发生的这些情况哈如果有问题哈不是一天两天形成的你也没有办法要求他一天两天一个星期两个星期就给他去做一个某解某决的对吗那我们需要一个周期的一个时间我们一个星期呢是属于他的竞争性一个月是属于他的优势期三个月为他的巩固期六个月维他的稳定期然后当我们到达六个月的时候我们跑我们宝贝们我们就有个自主选择的一个权利了我就可以选择不吃了或者说继续吃下去对不对啊宝贝根据自己的需求去做一个选择那今,否,"{'type': 1, 'content': {'通用敏感词': '医生'}}",保健品,2024/4/17 6:32,https://live.douyin.com/659068528796,善要素官方旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善要素官方旗舰店/善要素官方旗舰店_2024-04-02_21-56-34_062.mp4,华东 医药 500强上市公司 深耕微生物领域40余年 口680亿CFU活菌 i相当于68杯普通酸奶 益联清 益联清忧 适用人群  嗯嗯不畅 口苦口臭 13600. 常拉稀稀 0 肚子张张 6 幽幽困扰 经常外卖 消化不好 儿童可吃 经 常外卖 益联清忧 益联清  13600 oe 130 136 益联清忧 益联清忧 联清忧 益联清忧     ,反正我们当时是有在做我们临床实验数据然后我们这个临床实验数据的话它都是有经过我们科学配比然后给到大家的所以的话您发信息带就行了好不好哦然后我们宝贝们还有奶一些疑问的话您可以跟我来说一说然后我再根据大家的一个情况给大家去做一个讲解我们那个小姐姐还在不在直播间啊呵我们的 S小姐姐还在是不是对的我们 S小姐姐我给您说一下她一条里面是有一亿的一个量对我们一条里面是有意义的一个量一亿的一个 B四二零对的然后我们二号链接如果说您确实比较感兴趣的话您可以放放心的把带回去然后我们直播间其他的宝贝们如果说你比较感兴趣我们家的二号链接的二号链接你可以放慢性的把它带回去哈我们给到大家保障性会比较高一些只要您刚好有这一方面的需求您说例子我就是想要为自己的某强某道里面想要去做一个管理的对不对你说例子我方面不是很顺畅的,否,"{'type': 1, 'content': {'通用敏感词': '临床'}}",保健品,2024/4/17 6:37,https://live.douyin.com/659068528796,善要素官方旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/善要素官方旗舰店/善要素官方旗舰店_2024-04-02_21-56-34_012.mp4,华东 医药 500强上市公司 HUADONG MEDICINE 深耕微生物领域40余年 口680亿CFU活菌 相当于68杯普通酸奶 3  Instant 适用人群 Probiotic 久坐不动 嗯恩不畅 1360 口苦口臭 6 常拉荞稀 益生元 肚子张张 幽幽困扰 经常外卖 儿童可吃 益联清忧 益联清忧 F 益联清 0  13600 e6 1360 13600 13  益联清忧 益联清忧 联清忧      ,芥末看也比较平某和了对吧您可以通过自我的一个选择可以选择后期继续吃还是选择不吃了都可以了对不对那他有的以这个照照这个程度的话就已经有我们自我选择的一个权利了对不对那另一个方面是什么呢给大家说一下哈益生菌是我们人体面必须的一个有益军人实际上我们真的多多少少都应该给他去做一个某某充他是必须的为什么是属于刚需的那种学生年龄的一个增长哈我们饮食做机器官的不规律呀以及我们吃的不够芥末康啊对不对我们的友谊军他都会不断不断的往下走的那我们有害菌都会不断往上涨有害距一旦多了以后有益菌比较少有害菌一大多了以后我们身体就会出现大大小小一些问题其实大家都知道我们身体里面百分之八厘米以上的一些问题哈普遍都是因为我们肠道菌群的一个问题对不对你说与其说等到我们预设了我们再去解决事我们还不如说防范于未来一下反正我每天就花两米的价格,否,"{'type': 1, 'content': {'通用敏感词': '肠'}}",保健品,2024/4/17 6:38,https://live.douyin.com/659068528796,善要素官方旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/MISTINE蜜丝婷化妆品旗舰店/MISTINE蜜丝婷化妆品旗舰店_2024-04-02_21-56-35_031.mp4,持色防水 纤长卷翘 MISTINE 蜜丝婷旗舰店 直播间福利 49. 低价  E  A 赠运费险 假 赔四 ,现在拍下是从你签收以后第一天到第七天跟大家买黑色我眼睛让这个颜色黑色是零一号色然后买两只今天有满减哈一只是四十九块九两只直接减二十第二只只要二十九块九买了两只的宝贝只要七十九块八建议大家拍两只订单上面点加二不要分开拍啊我们再给大家送两个夹子四件套两只四件套八十块钱不到你买回家你收到货还是用正装他也不是白牌他跟蓝某扣和杨某兰在直播修是同一个加工厂出来的泰国品牌这个睫毛膏成立了三十六年的一个时间了之前一直卖老款现在做的新升级新款新升级更加好用没有用过今天可以先去试用啊你买了可以可以的宝宝那我就给你放一个包给你发走你眼线胶比跟睫毛膏一起去试不满意就一起退好用就一起,否,"{'type': 1, 'content': {'通用敏感词': '第一'}}",化妆品,2024/4/17 16:05,https://live.douyin.com/436409812659,MISTINE蜜丝婷化妆品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/MISTINE蜜丝婷化妆品旗舰店/MISTINE蜜丝婷化妆品旗舰店_2024-04-02_21-56-35_066.mp4,持色防水 纤长卷翘 MISTINE 蜜丝婷旗舰店 直播间福利 送粉德毛卖  E  ES ES 赠运费险 赔四 ,还有没付款的我们后面给大家我们这样最高最后给大家再讲加我们五单的秀名额因为等会要截单了有没有要加急的要加急的啊现在去五首然后我们后台呢给大家最后加我们的一个五单是我名额好卸妆我现场给你卸你稍微等我一下然后我们加五单是用名额用空掉了不喜欢的也能把前退给你退的是全款不会扣你一分一毫的欲望钱所以宝贝们咱们想要试用的可以直接去五手一号链接黑色会更浓密各样现场买两只订单上面点加二我再减你二十块钱第二只要二十九块九再送你两个夹子啊然后我们后台来这样最后给大家加五单准备好了吗一号链接截入手来最后给大家加五单倒计时五秒数项链接五十三二一一号链接给大家上了五单库存喜欢的宝鸡哥去拍稍后有任何问题都可以随时联系我们有任何问题都可以勾在公屏上线或信发秒拍每户不要卡单哦放弃大家直接去把一号链接黑色拍拍两只跟划算更给力对然后你们买完之后一定要跟我讲一下有任何不懂的借问我啊这款睫毛膏能够做多效合一的什么睫毛短的,否,"{'type': 1, 'content': {'通用敏感词': '最高'}}",化妆品,2024/4/17 16:14,https://live.douyin.com/436409812659,MISTINE蜜丝婷化妆品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/MISTINE蜜丝婷化妆品旗舰店/MISTINE蜜丝婷化妆品旗舰店_2024-04-02_21-56-35_050.mp4,持色防水： 纤长卷翘 MISTINE 蜜丝婷旗舰店 直播间福利 唯 播间 NISI 赠运费险 赔四 ,我们加个十单十单是我那个名额倒计时五秒送上链接五十加一号的今天给大家上了十单库存喜欢的宝鸡可以直接去拍身后有任何问题都可以随时联系我们有任何问题都可以扣在公屏上邂逅现发秒拍秒付不要卡单哦放心大的直接去发一号链接黑色拍两只更划算更给力哦对然后你买完之后一定要跟我讲一下啊现有任何问题不明白脸飘在公屏里下因为我看不到后台数据只有新粉的是用所以新粉哪怕你用空调了不满意我都能够把钱退给你的我们家对新粉的包容的真的很高你哪怕用空了把包装都丢了睫毛膏都给我用的已经没了然后睫毛夹的鬼用到用到非常脏了包装全丢了我都会给你安排上一个运费险补贴我还给你退钱我退全款我不会扣你一分一毫所以说你们想要去试用的节拍只加了十单号特别防水的被持装游戏品,否,"{'type': 1, 'content': {'通用敏感词': '倒计时'}}",化妆品,2024/4/17 16:17,https://live.douyin.com/436409812659,MISTINE蜜丝婷化妆品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/MISTINE蜜丝婷化妆品旗舰店/MISTINE蜜丝婷化妆品旗舰店_2024-04-02_21-56-35_051.mp4,持色防水 纤长卷翘 MISTINE 蜜丝婷旗舰店 直播间福利 送价德麦夫 唯 S 赠运费险 赔四 ,你试一下可以的宝宝你去试一下给我们这个学姐姐登记一下正装修名额好的来您看高高你这样猜你肯定会掉妆了吧对不对而 MISSING是真的纸巾上面都是水了但是它就是不会晕染所以说想要买时装酒的直接买一号链接啊要加急了还有要加急的宝贝没有要加急的现在入手因为现在有全国四个仓库有究竟可以给就近给你们发货广东浙江安徽新疆这几个市都有仓库啊这几个省都有仓库然后你们如果说比较着急要加急的线去拍啊然后我们先给这个小熊软糖还有平安是福登记一下加急那个寿名额好的然后我们睫毛短的少的都可以去买一号链接黑色加长加密效果更明显睫毛标值可不可能宝贝所有人的睫毛一般都是直的我的睫毛都是直的我我可我身边很多人哈我看到人家所有人的睫毛都是直的很少有人睫毛特别翘一定要用夹子夹,否,"{'type': 1, 'content': {'通用敏感词': '加急'}}",化妆品,2024/4/17 16:28,https://live.douyin.com/436409812659,MISTINE蜜丝婷化妆品旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/仙鹤医疗器械旗舰店/仙鹤医疗器械旗舰店_2024-04-02_21-56-39_060.mp4,仙鹤官方旗舰店 重庆航天火箭电子技术有限公 誉出品 险 假一赔四 赠运费险 正品保障 七天无理由退货 ,官方此前你随时都能找因为因为一般的话他可能你说我呃有有的那种小牌照你说做个一年两年再给你额外返十米你自己的优惠券是多少来着你自己优惠券也挺多的吧不然我们这边就是你用的优惠券是改不了的那反正你不用白不用那是平台给再给你额外优惠个十米价格真的不能再多了因为我们老板刚说能不能考虑一下我的感受就本来就很优惠的没看是吧那那你可以看一下嘛在那个我的订单代支付订单里面它是有那个有那个什么价格的然后也应该有写那个券我们刚刚那个叫什么嗯有个似水年华姐姐是不是也是想排二这种岗一反二合一的话就二十九 N杠一啊他就这两台合在一起嘛就前表现的问题皮肤上面有问题皮下简称地方还有我们深层的地方他都可以去解决嘛就试用场景会更多啊更广泛一些然后那个姐姐反正到时候你联系我打客服就可以了在那个我的订单贷支付订单里面找到然后拍下就行了啊,否,"{'type': 0, 'content': None}",None,2024/4/17 16:50,https://live.douyin.com/918031431060,仙鹤医疗器械旗舰店
/home/bjut/live_analyzer/DouyinLiveRecorder/downloads/抖音直播/仙鹤医疗器械旗舰店/仙鹤医疗器械旗舰店_2024-04-02_21-56-39_044.mp4,仙鹤官方旗舰店 重庆航天火箭电子技术有限公司荣誉出品 保护膜可去除 模式A 心热疗 模式C 模式B 00 03 模式D 时间 温度 激光 语音 YKX-Y60 陪 险 正 假一赔四 赠运费险 正品保障 七天无理由退货 ,还是一百瓦的呃元素瓦是三百瓦功率然后灯泡的是一百瓦一百五十瓦的一个功率我们那个家人小手掌那个佳人不知道还在不在直播间你看一下你是不是说的这个是的话我给你打开看一下你给我扣个小一我就知道了啊我给你打开看一眼费电吗不费电啊你零点三你三百瓦功率你家里电磁炉都要两千瓦嘞那你你那个三百万公里你开一个小时也就零点三度电吧那等会啊我差个电啊其他的家人们有什么问题可以问啊你选择时间来你看一下这个操作你会不会操作就反正这个的话你是什么这些问题你都是可以用的你调好就好了我国家冯某师啊关某节接某中也某言呐都是可以用的你先把时间选好然后你们治疗来你就是模式去选择已经选择这个等会给我违规了啊他会念哈然后反正会语音播报的然后那个时间啥的你自己选好之后啊然后你给他调好这个是档位响度,否,"{'type': 1, 'content': {'通用敏感词': '国家'}}",医疗器械,2024/4/17 17:02,https://live.douyin.com/918031431060,仙鹤医疗器械旗舰店
